32.450,848.640,32.730,35.050,1470.610
32.490,848.630,32.700,35.020,1470.610
32.520,848.640,32.580,35.190,1470.520
32.540,848.640,32.500,35.430,1470.520
32.610,848.640,32.350,35.370,1470.520
32.690,848.640,32.180,35.520,1470.520
32.780,848.640,32.020,35.310,1470.520
32.850,848.650,31.890,35.370,1470.420
32.900,848.650,31.770,35.460,1470.420
32.960,848.660,31.660,35.160,1470.420
33.050,848.660,31.590,35.080,1470.330
33.130,848.670,31.530,34.960,1470.330
33.220,848.670,31.450,34.900,1470.330
33.260,848.670,31.380,34.990,1470.330
33.260,848.660,31.330,35.160,1470.420
33.250,848.650,31.320,35.340,1470.520
33.230,848.650,31.310,35.430,1470.610
33.190,848.640,31.280,35.580,1470.520
33.150,848.640,31.300,35.750,1470.520
33.120,848.640,31.360,35.540,1470.520
33.100,848.640,31.400,35.400,1470.520
33.090,848.650,31.400,35.370,1470.520
33.080,848.640,31.390,35.340,1470.520
33.080,848.640,31.380,35.220,1470.610
33.100,848.630,31.330,35.160,1470.710
33.130,848.630,31.330,35.020,1470.610
33.190,848.630,31.280,35.080,1470.610
33.250,848.640,31.200,35.280,1470.610
33.270,848.630,31.120,35.250,1470.710
33.280,848.630,31.090,35.520,1470.710
33.290,848.620,31.060,35.250,1470.810
33.300,848.620,31.030,35.370,1470.810
33.300,848.620,31.040,35.370,1470.810
33.290,848.610,31.030,35.490,1470.900
33.280,848.610,31.030,35.490,1470.900
33.250,848.610,31.050,35.720,1470.810
33.210,848.620,31.080,35.840,1470.710
33.180,848.620,31.150,35.870,1470.810
33.170,848.610,31.160,35.630,1470.810
33.160,848.620,31.160,35.580,1470.810
33.170,848.620,31.160,35.280,1470.710
33.190,848.620,31.110,35.610,1470.810
33.200,848.620,31.060,35.630,1470.710
33.200,848.620,31.010,35.720,1470.810
33.200,848.620,30.950,35.970,1470.710
33.190,848.620,30.880,36.180,1470.810
33.190,848.620,30.830,36.210,1470.810
33.200,848.610,30.760,36.390,1470.900
33.200,848.610,30.740,36.490,1470.900
33.170,848.600,30.680,36.770,1470.900
33.170,848.610,30.690,36.830,1470.710
33.170,848.630,30.690,36.990,1470.710
33.160,848.620,30.680,37.030,1470.710
33.140,848.620,30.690,37.060,1470.710
33.150,848.620,30.700,36.990,1470.810
33.160,848.630,30.680,37.030,1470.710
33.160,848.620,30.680,37.030,1470.610
33.160,848.630,30.690,36.990,1470.710
33.180,848.630,30.680,36.900,1470.710
33.190,848.630,30.650,36.680,1470.710
33.220,848.630,30.670,37.030,1470.710
33.280,848.630,30.630,36.610,1470.810
33.300,848.620,30.570,36.640,1470.810
33.340,848.630,30.550,36.930,1470.710
33.380,848.630,30.500,37.250,1470.710
33.410,848.620,30.450,37.120,1470.810
33.420,848.620,30.410,37.480,1470.810
33.410,848.630,30.400,37.090,1470.810
33.400,848.620,30.400,37.650,1470.810
33.390,848.620,30.400,37.250,1470.810
33.370,848.620,30.420,37.320,1470.810
33.360,848.610,30.460,37.090,1470.900
33.370,848.610,30.470,36.990,1470.900
33.370,848.600,30.470,36.870,1471.000
33.380,848.600,30.490,36.520,1470.900
33.370,848.610,30.490,37.120,1470.900
33.370,848.610,30.520,37.220,1470.900
33.370,848.610,30.500,36.710,1470.900
33.380,848.620,30.490,36.550,1470.810
33.390,848.620,30.480,36.610,1470.900
33.380,848.610,30.450,36.830,1470.900
33.370,848.610,30.450,37.060,1471.000
33.360,848.610,30.440,36.830,1470.900
33.340,848.610,30.450,37.030,1470.900
33.310,848.600,30.490,37.090,1470.900
33.290,848.600,30.520,37.190,1470.900
33.270,848.610,30.550,37.190,1470.900
33.240,848.610,30.600,37.060,1470.900
33.220,848.610,30.640,37.090,1470.900
33.200,848.600,30.700,37.190,1470.900
33.180,848.600,30.740,37.090,1471.000
33.160,848.600,30.770,37.090,1470.810
33.150,848.610,30.810,36.990,1470.810
33.150,848.610,30.810,36.800,1470.900
33.150,848.610,30.840,36.960,1470.810
33.150,848.620,30.840,36.770,1470.810
33.150,848.620,30.850,36.770,1470.610
33.170,848.630,30.840,36.830,1470.610
33.180,848.630,30.810,36.870,1470.610
33.200,848.640,30.790,36.770,1470.520
33.210,848.640,30.760,36.800,1470.610
33.210,848.630,30.770,36.930,1470.710
33.210,848.620,30.770,37.030,1470.710
33.180,848.620,30.870,37.550,1470.710
33.160,848.620,31.000,37.580,1470.710
33.140,848.630,31.050,37.550,1470.610
33.150,848.630,31.120,37.290,1470.710
33.180,848.620,31.150,37.220,1470.710
33.180,848.630,31.200,37.220,1470.710
33.200,848.610,31.220,36.990,1470.810
33.210,848.610,31.200,37.060,1470.810
33.230,848.620,31.170,37.090,1470.810
33.250,848.620,31.120,37.190,1470.810
33.270,848.620,31.070,37.190,1470.810
33.310,848.620,31.000,37.550,1470.810
33.340,848.620,30.950,37.610,1470.710
33.380,848.630,30.910,37.090,1470.710
33.420,848.630,30.820,37.610,1470.710
33.470,848.630,30.750,37.480,1470.610
33.500,848.630,30.650,37.610,1470.710
33.510,848.630,30.590,37.750,1470.710
33.510,848.630,30.590,38.080,1470.710
33.510,848.630,30.560,37.950,1470.710
33.480,848.630,30.560,38.080,1470.710
33.430,848.630,30.580,38.220,1470.710
33.380,848.630,30.630,38.220,1470.710
33.330,848.620,30.680,38.360,1470.710
33.300,848.630,30.790,38.250,1470.810
33.280,848.620,30.830,38.220,1470.810
33.280,848.620,30.860,38.430,1470.810
33.280,848.610,30.850,38.080,1470.900
33.260,848.610,30.850,38.320,1470.900
33.270,848.610,30.880,38.320,1470.900
33.300,848.610,30.880,38.250,1470.900
33.310,848.610,30.850,38.460,1470.810
33.320,848.610,30.840,38.390,1470.900
33.340,848.610,30.840,38.250,1470.900
33.360,848.610,30.820,38.050,1470.900
33.360,848.610,30.810,38.080,1471.000
33.360,848.600,30.810,38.120,1471.000
33.360,848.600,30.810,38.020,1471.000
33.370,848.590,30.790,37.950,1471.000
33.390,848.590,30.760,38.250,1471.090
33.390,848.600,30.760,37.950,1471.000
33.380,848.600,30.730,37.950,1470.900
33.380,848.600,30.760,37.810,1471.000
33.380,848.600,30.760,37.610,1471.000
33.380,848.600,30.760,37.580,1471.090
33.380,848.600,30.770,38.190,1471.090
33.380,848.590,30.760,37.810,1471.090
33.390,848.590,30.730,38.250,1471.190
33.390,848.580,30.730,37.680,1471.090
33.400,848.590,30.750,38.020,1471.090
33.410,848.590,30.720,38.020,1471.000
33.420,848.600,30.710,37.750,1471.000
33.420,848.600,30.690,38.220,1471.090
33.410,848.580,30.680,38.460,1471.090
33.410,848.580,30.680,37.710,1471.190
33.410,848.580,30.680,38.150,1471.290
33.400,848.570,30.670,37.950,1471.190
33.400,848.580,30.670,37.710,1471.290
33.400,848.580,30.680,37.780,1471.190
33.400,848.580,30.670,37.750,1471.190
33.390,848.570,30.670,37.980,1471.290
33.360,848.560,30.670,38.360,1471.290
33.340,848.570,30.700,38.430,1471.380
33.320,848.560,30.700,38.460,1471.290
33.290,848.560,30.740,38.600,1471.380
33.280,848.560,30.760,39.020,1471.380
33.280,848.560,30.800,38.500,1471.380
33.280,848.560,30.770,38.500,1471.380
33.280,848.550,30.790,38.780,1471.380
33.270,848.550,30.790,38.740,1471.290
33.280,848.560,30.800,38.290,1471.290
33.290,848.570,30.790,38.020,1471.190
33.300,848.580,30.780,38.050,1471.190
33.310,848.570,30.780,38.320,1471.190
33.330,848.580,30.800,37.910,1471.090
33.360,848.590,30.780,37.680,1471.000
33.410,848.600,30.770,38.050,1470.900
33.460,848.600,30.730,38.190,1470.900
33.490,848.610,30.650,38.290,1471.000
33.500,848.600,30.620,38.430,1471.000
33.530,848.590,30.590,38.050,1471.000
33.540,848.590,30.550,38.390,1471.090
33.540,848.580,30.520,38.020,1471.190
33.530,848.580,30.500,38.080,1471.190
33.490,848.580,30.520,38.670,1471.290
33.450,848.580,30.560,39.020,1471.190
33.430,848.570,30.580,38.560,1471.290
33.410,848.570,30.630,38.390,1471.290
33.410,848.570,30.660,38.290,1471.290
33.420,848.570,30.680,38.320,1471.380
33.450,848.560,30.670,38.780,1471.290
33.490,848.560,30.620,38.290,1471.380
33.530,848.560,30.590,38.360,1471.380
33.560,848.560,30.550,38.600,1471.380
33.580,848.560,30.530,38.600,1471.380
33.620,848.570,30.490,38.740,1471.290
33.650,848.570,30.430,38.500,1471.290
33.670,848.570,30.390,38.390,1471.190
33.670,848.570,30.320,38.740,1471.090
33.670,848.580,30.290,38.810,1471.190
33.670,848.580,30.280,38.810,1471.190
33.650,848.580,30.280,39.020,1471.190
33.640,848.570,30.310,39.130,1471.190
33.630,848.580,30.360,38.670,1471.190
33.610,848.580,30.400,39.170,1471.090
33.610,848.590,30.430,38.560,1471.090
33.640,848.590,30.420,39.020,1471.090
33.640,848.590,30.360,39.100,1471.090
33.640,848.590,30.330,39.020,1471.190
33.660,848.580,30.280,39.490,1471.090
33.660,848.580,30.250,39.310,1471.190
33.630,848.580,30.260,39.380,1471.090
33.650,848.580,30.290,39.060,1471.190
33.650,848.580,30.270,39.310,1471.190
33.640,848.580,30.280,39.280,1471.190
33.650,848.580,30.320,38.990,1471.290
33.680,848.570,30.330,38.560,1471.290
33.700,848.560,30.310,39.200,1471.290
33.700,848.570,30.310,38.920,1471.290
33.710,848.560,30.280,38.950,1471.290
33.710,848.570,30.240,38.920,1471.190
33.730,848.580,30.220,39.020,1471.290
33.740,848.570,30.160,39.280,1471.290
33.750,848.570,30.110,39.130,1471.380
33.750,848.560,30.080,39.170,1471.380
33.740,848.560,30.070,38.850,1471.380
33.700,848.560,30.070,39.490,1471.290
33.660,848.560,30.070,39.710,1471.380
33.610,848.570,30.100,39.940,1471.290
33.550,848.560,30.150,40.010,1471.380
33.480,848.550,30.250,39.750,1471.480
33.430,848.550,30.370,39.940,1471.480
33.380,848.540,30.460,40.050,1471.670
33.340,848.530,30.520,39.640,1471.580
33.300,848.530,30.580,39.680,1471.580
33.250,848.540,30.650,39.680,1471.580
33.220,848.540,30.720,39.420,1471.480
33.220,848.540,30.770,39.240,1471.480
33.230,848.540,30.780,39.020,1471.580
33.220,848.540,30.760,39.100,1471.380
33.250,848.560,30.800,38.780,1471.380
33.320,848.570,30.720,39.490,1471.290
33.390,848.570,30.630,39.060,1471.290
33.410,848.570,30.550,39.200,1471.290
33.410,848.560,30.510,39.900,1471.380
33.430,848.560,30.470,39.350,1471.380
33.430,848.550,30.450,39.860,1471.480
33.410,848.560,30.440,39.830,1471.380
33.380,848.560,30.450,39.490,1471.480
33.350,848.550,30.470,39.640,1471.380
33.340,848.550,30.500,39.940,1471.480
33.320,848.540,30.510,39.570,1471.480
33.300,848.540,30.510,39.530,1471.580
33.290,848.540,30.490,40.090,1471.580
33.280,848.540,30.500,39.790,1471.480
33.270,848.540,30.510,39.940,1471.380
33.280,848.550,30.490,39.940,1471.380
33.310,848.550,30.450,40.390,1471.480
33.330,848.550,30.400,39.970,1471.480
33.360,848.560,30.360,40.310,1471.290
33.390,848.570,30.300,40.620,1471.290
33.440,848.560,30.270,40.820,1471.380
33.490,848.570,30.220,40.660,1471.380
33.500,848.560,30.150,40.390,1471.380
33.500,848.560,30.140,40.620,1471.290
33.500,848.560,30.110,40.620,1471.290
33.510,848.560,30.100,40.930,1471.380
33.510,848.560,30.090,40.430,1471.380
33.480,848.560,30.100,40.350,1471.380
33.430,848.550,30.120,40.660,1471.480
33.400,848.550,30.170,40.930,1471.480
33.380,848.550,30.190,40.430,1471.380
33.340,848.550,30.210,40.620,1471.480
33.330,848.550,30.240,40.700,1471.380
33.360,848.550,30.230,40.780,1471.580
33.400,848.540,30.190,40.820,1471.580
33.450,848.550,30.150,40.860,1471.380
33.480,848.560,30.070,41.010,1471.380
33.490,848.560,30.040,41.210,1471.290
33.520,848.560,29.990,40.740,1471.380
33.560,848.560,29.950,40.700,1471.290
33.600,848.570,29.920,40.470,1471.290
33.610,848.560,29.850,40.930,1471.380
33.600,848.560,29.830,41.170,1471.290
33.610,848.570,29.810,41.490,1471.290
33.600,848.560,29.770,41.730,1471.190
33.570,848.570,29.740,41.450,1471.290
33.530,848.560,29.740,41.690,1471.380
33.470,848.560,29.760,42.190,1471.380
33.420,848.550,29.800,41.940,1471.480
33.420,848.550,29.840,41.650,1471.480
33.430,848.550,29.870,42.230,1471.480
33.460,848.550,29.840,42.060,1471.480
33.510,848.550,29.780,42.150,1471.480
33.530,848.550,29.720,42.150,1471.480
33.540,848.550,29.700,41.900,1471.480
33.560,848.550,29.680,41.610,1471.480
33.580,848.550,29.650,41.940,1471.480
33.610,848.550,29.610,41.530,1471.480
33.670,848.550,29.580,41.650,1471.480
33.730,848.550,29.490,41.730,1471.480
33.770,848.550,29.410,41.530,1471.480
33.830,848.550,29.340,41.650,1471.480
33.910,848.540,29.260,41.370,1471.580
34.000,848.540,29.170,41.130,1471.480
34.080,848.540,29.090,41.210,1471.580
34.130,848.530,29.010,41.330,1471.670
34.170,848.530,28.950,41.130,1471.580
34.200,848.540,28.900,41.250,1471.580
34.240,848.540,28.860,41.050,1471.670
34.270,848.540,28.800,40.780,1471.670
34.280,848.530,28.740,40.660,1471.580
34.280,848.540,28.730,40.700,1471.580
34.270,848.530,28.740,40.620,1471.670
34.270,848.540,28.770,40.390,1471.670
34.250,848.530,28.770,40.510,1471.670
34.230,848.520,28.800,40.580,1471.670
34.200,848.530,28.850,40.510,1471.670
34.190,848.530,28.870,40.580,1471.670
34.170,848.540,28.910,40.540,1471.670
34.150,848.530,28.920,40.350,1471.580
34.130,848.540,28.930,40.350,1471.480
34.090,848.550,28.950,40.310,1471.580
34.050,848.550,29.010,40.820,1471.480
33.990,848.550,29.070,41.170,1471.480
33.930,848.550,29.140,40.700,1471.480
33.880,848.550,29.210,41.250,1471.480
33.810,848.540,29.270,41.330,1471.480
33.740,848.540,29.380,41.250,1471.480
33.670,848.540,29.470,41.570,1471.480
33.590,848.550,29.560,41.610,1471.480
33.520,848.550,29.680,41.980,1471.480
33.450,848.540,29.830,41.730,1471.580
33.360,848.540,30.020,41.650,1471.480
33.270,848.540,30.190,41.900,1471.480
33.180,848.550,30.320,41.980,1471.480
33.120,848.550,30.450,41.690,1471.480
33.080,848.540,30.510,41.610,1471.480
33.050,848.540,30.560,41.410,1471.580
33.010,848.540,30.610,41.290,1471.580
33.000,848.540,30.640,41.330,1471.580
33.000,848.540,30.660,41.130,1471.580
32.990,848.540,30.670,40.930,1471.580
33.000,848.540,30.680,40.970,1471.580
33.010,848.540,30.710,40.890,1471.480
33.030,848.540,30.710,40.740,1471.480
33.050,848.540,30.710,40.820,1471.480
33.080,848.550,30.660,40.620,1471.480
33.100,848.540,30.660,40.510,1471.480
33.110,848.550,30.640,40.580,1471.580
33.110,848.540,30.630,40.700,1471.580
33.120,848.540,30.610,40.780,1471.580
33.120,848.540,30.610,40.780,1471.480
33.110,848.540,30.620,40.820,1471.580
33.090,848.540,30.630,40.970,1471.480
33.050,848.540,30.660,41.370,1471.480
33.000,848.540,30.720,41.530,1471.580
32.960,848.540,30.800,41.690,1471.580
32.900,848.530,30.900,41.820,1471.580
32.870,848.530,30.990,41.730,1471.670
32.850,848.530,31.060,41.650,1471.670
32.840,848.530,31.100,41.330,1471.580
32.850,848.530,31.120,41.290,1471.670
32.860,848.530,31.130,40.820,1471.580
32.850,848.530,31.140,40.860,1471.580
32.860,848.530,31.140,41.010,1471.580
32.850,848.540,31.150,40.780,1471.580
32.860,848.540,31.140,40.970,1471.480
32.870,848.540,31.130,40.930,1471.480
32.890,848.550,31.120,40.510,1471.480
32.910,848.550,31.100,40.620,1471.480
32.950,848.550,31.090,40.740,1471.380
32.980,848.550,31.000,41.210,1471.380
33.000,848.550,30.950,41.130,1471.380
33.020,848.550,30.900,41.250,1471.380
33.050,848.560,30.880,41.210,1471.380
33.070,848.560,30.850,40.890,1471.190
33.110,848.570,30.830,40.740,1471.290
33.180,848.570,30.770,40.740,1471.380
33.220,848.550,30.710,40.540,1471.380
33.260,848.550,30.660,40.470,1471.480
33.300,848.550,30.570,40.540,1471.480
33.340,848.550,30.510,41.210,1471.380
33.370,848.560,30.420,40.780,1471.480
33.360,848.550,30.390,41.690,1471.580
33.350,848.530,30.400,41.250,1471.670
33.350,848.530,30.410,41.090,1471.670
33.370,848.540,30.390,41.050,1471.580
33.380,848.550,30.340,41.330,1471.380
33.390,848.550,30.290,41.050,1471.480
33.410,848.560,30.260,41.050,1471.380
33.410,848.560,30.270,40.930,1471.380
33.410,848.560,30.250,41.730,1471.480
33.410,848.560,30.240,41.370,1471.380
33.420,848.560,30.220,41.530,1471.380
33.450,848.560,30.200,41.650,1471.290
33.470,848.570,30.120,41.410,1471.380
33.470,848.570,30.070,41.980,1471.290
33.470,848.570,30.070,41.530,1471.290
33.470,848.570,30.070,41.410,1471.290
33.480,848.570,30.080,41.820,1471.290
33.490,848.570,30.070,41.490,1471.290
33.490,848.560,30.100,41.610,1471.380
33.470,848.560,30.110,41.330,1471.380
33.450,848.560,30.120,41.490,1471.380
33.410,848.560,30.140,41.570,1471.290
33.360,848.550,30.220,41.820,1471.480
33.290,848.550,30.330,42.400,1471.480
33.240,848.530,30.440,42.400,1471.580
33.190,848.540,30.500,42.360,1471.480
33.150,848.550,30.560,42.310,1471.480
33.110,848.550,30.620,42.110,1471.380
33.070,848.550,30.660,42.150,1471.380
33.040,848.540,30.720,42.020,1471.480
33.020,848.550,30.760,42.230,1471.380
32.990,848.550,30.810,42.110,1471.480
32.990,848.550,30.870,41.940,1471.480
33.010,848.550,30.860,41.730,1471.480
33.060,848.540,30.850,41.650,1471.480
33.120,848.540,30.810,41.410,1471.480
33.170,848.550,30.720,41.330,1471.380
33.200,848.550,30.670,41.170,1471.480
33.240,848.550,30.660,40.970,1471.480
33.270,848.550,30.650,40.890,1471.380
33.320,848.570,30.590,40.860,1471.290
33.390,848.560,30.540,40.740,1471.480
33.430,848.560,30.430,40.930,1471.380
33.450,848.550,30.420,41.010,1471.380
33.470,848.550,30.450,41.050,1471.480
33.480,848.550,30.430,41.610,1471.480
33.500,848.560,30.400,41.290,1471.380
33.510,848.560,30.360,41.410,1471.380
33.530,848.560,30.290,41.410,1471.380
33.550,848.550,30.200,41.730,1471.480
33.580,848.540,30.140,41.650,1471.380
33.610,848.560,30.090,41.940,1471.380
33.680,848.560,30.040,41.690,1471.380
33.710,848.550,29.950,41.290,1471.580
33.720,848.540,29.920,41.730,1471.580
33.730,848.540,29.870,41.530,1471.580
33.740,848.540,29.850,41.650,1471.580
33.740,848.530,29.830,41.900,1471.580
33.720,848.530,29.830,41.980,1471.580
33.700,848.550,29.850,42.230,1471.480
33.680,848.550,29.880,42.480,1471.480
33.670,848.540,29.910,41.690,1471.580
33.660,848.530,29.920,41.980,1471.580
33.660,848.530,29.920,41.860,1471.670
33.660,848.530,29.930,41.900,1471.670
33.670,848.530,29.900,42.060,1471.770
33.680,848.520,29.890,41.530,1471.860
33.690,848.510,29.880,41.820,1471.770
33.710,848.520,29.850,41.860,1471.770
33.730,848.520,29.830,41.900,1471.770
33.740,848.520,29.790,41.980,1471.860
33.740,848.520,29.760,41.900,1471.770
33.720,848.510,29.770,42.150,1471.770
33.710,848.520,29.790,41.980,1471.770
33.720,848.520,29.800,41.860,1471.770
33.720,848.520,29.800,42.150,1471.670
33.730,848.520,29.810,42.020,1471.670
33.720,848.520,29.810,41.780,1471.770
33.730,848.520,29.820,41.820,1471.860
33.710,848.520,29.820,42.020,1471.770
33.690,848.520,29.840,42.190,1471.670
33.680,848.530,29.860,42.060,1471.670
33.690,848.520,29.870,41.530,1471.770
33.690,848.510,29.850,41.730,1471.860
33.690,848.510,29.880,41.370,1471.860
33.720,848.520,29.850,41.730,1471.770
33.760,848.520,29.820,41.780,1471.770
33.790,848.520,29.760,41.940,1471.770
33.830,848.520,29.730,41.900,1471.770
33.850,848.520,29.660,42.020,1471.770
33.860,848.520,29.630,42.020,1471.770
33.860,848.520,29.620,42.020,1471.860
33.840,848.520,29.630,42.400,1471.770
33.810,848.510,29.780,42.400,1471.770
33.780,848.520,29.920,42.110,1471.860
33.730,848.510,30.030,41.980,1471.770
33.670,848.520,30.170,42.150,1471.860
33.590,848.510,30.320,42.780,1471.960
33.490,848.500,30.530,42.150,1472.060
33.390,848.480,30.720,42.110,1472.060
33.300,848.490,30.870,42.060,1472.060
33.230,848.500,31.010,42.150,1471.960
33.180,848.490,31.070,41.690,1471.860
33.150,848.510,31.090,41.690,1471.860
33.120,848.500,31.100,41.650,1471.860
33.070,848.500,31.100,42.020,1471.960
33.030,848.500,31.150,42.270,1471.860
33.000,848.500,31.190,42.400,1471.960
32.990,848.510,31.200,42.060,1471.860
32.970,848.500,31.190,42.270,1471.960
32.950,848.490,31.220,42.480,1471.960
32.940,848.500,31.250,42.310,1471.960
32.930,848.500,31.280,42.110,1471.960
32.910,848.490,31.320,41.900,1472.060
32.900,848.490,31.390,41.820,1471.960
32.890,848.500,31.430,41.730,1471.860
32.890,848.500,31.430,41.570,1471.860
32.910,848.500,31.470,41.410,1471.860
32.910,848.500,31.450,41.410,1471.860
32.910,848.500,31.450,41.330,1471.860
32.910,848.500,31.430,41.410,1471.960
32.930,848.500,31.420,41.330,1472.060
32.950,848.500,31.390,41.490,1471.960
32.970,848.480,31.390,41.410,1472.060
32.980,848.480,31.370,41.410,1472.060
32.990,848.490,31.350,41.450,1472.060
33.000,848.490,31.320,41.410,1471.960
33.020,848.490,31.330,41.450,1471.960
33.020,848.490,31.320,41.290,1472.060
33.030,848.480,31.310,41.170,1472.060
33.040,848.490,31.300,41.130,1472.060
33.040,848.490,31.280,41.250,1472.060
33.050,848.490,31.240,41.330,1471.960
33.050,848.490,31.260,41.250,1471.960
33.060,848.490,31.240,41.330,1472.060
33.050,848.480,31.250,41.250,1472.150
33.050,848.490,31.260,41.170,1471.960
33.050,848.490,31.260,41.290,1472.060
33.060,848.490,31.260,41.130,1471.960
33.060,848.500,31.250,41.130,1471.960
33.060,848.500,31.260,41.330,1471.860
33.070,848.500,31.260,41.450,1471.960
33.070,848.500,31.250,41.450,1472.060
33.070,848.480,31.260,41.410,1472.150
33.060,848.490,31.260,41.450,1472.060
33.060,848.490,31.260,41.490,1472.150
